Cnic,Full Name,Status,Disabled,Province,City,Block Code,Serial Number
,Ayesha Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,51
,Zubair Malik,Active,Yes,Islamabad Capital Territory,Islamabad,21,52
,Faisal Khan,Active,Yes,Islamabad Capital Territory,Islamabad,21,53
,Zubair Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,54
,Zeeshan Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,55
,Kashif Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,21,56
,Zeeshan Baig,Active,Yes,Islamabad Capital Territory,Islamabad,21,57
,Hamza Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,58
,Naveed Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,21,59
,Kamran Gul,Active,Yes,Islamabad Capital Territory,Islamabad,21,60
,Farhan Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,61
,Babar Baig,Active,Yes,Islamabad Capital Territory,Islamabad,21,62
,Waqas Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,63
,Yasir Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,64
,Fatima Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,21,65
,Iqra Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,66
,Saad Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,67
,Babar Butt,Active,Yes,Islamabad Capital Territory,Islamabad,21,68
,Asim Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,21,69
,Adnan Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,70
,Adnan Shah,Active,Yes,Islamabad Capital Territory,Islamabad,21,71
,Hira Jan,Active,Yes,Islamabad Capital Territory,Islamabad,21,72
,Zeeshan Gul,Active,Yes,Islamabad Capital Territory,Islamabad,21,73
,Kamran Shah,Active,Yes,Islamabad Capital Territory,Islamabad,21,74
,Zeeshan Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,21,75
,Waqas Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,21,76
,Faisal Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,77
,Fatima Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,78
,Rashid Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,21,79
,Muhammad Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,21,80
,Waqas Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,81
,Babar Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,82
,Iqra Memon,Active,Yes,Islamabad Capital Territory,Islamabad,21,83
,Hira Butt,Active,Yes,Islamabad Capital Territory,Islamabad,21,84
,Ali Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,85
,Zainab Shah,Active,Yes,Islamabad Capital Territory,Islamabad,21,86
,Babar Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,21,87
,Maryam Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,21,88
,Zainab Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,21,89
,Kamran Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,90
,Zainab Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,91
,Ahmed Gul,Active,Yes,Islamabad Capital Territory,Islamabad,21,92
,Hira Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,21,93
,Bilal Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,21,94
,Babar Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,95
,Sana Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,96
,Yasir Malik,Active,Yes,Islamabad Capital Territory,Islamabad,21,97
,Fatima Malik,Active,Yes,Islamabad Capital Territory,Islamabad,21,98
,Iqra Baig,Active,Yes,Islamabad Capital Territory,Islamabad,21,99
,Zeeshan Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,100
,Zainab Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,101
,Zubair Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,22,102
,Maryam Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,22,103
,Adnan Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,22,104
,Fatima Butt,Active,Yes,Islamabad Capital Territory,Islamabad,22,105
,Fatima Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,106
,Ayesha Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,107
,Ali Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,108
,Sana Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,22,109
,Muhammad Jan,Active,Yes,Islamabad Capital Territory,Islamabad,22,110
,Sana Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,22,111
,Bilal Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,22,112
,Naveed Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,113
,Faisal Memon,Active,Yes,Islamabad Capital Territory,Islamabad,22,114
,Saad Baig,Active,Yes,Islamabad Capital Territory,Islamabad,22,115
,Imran Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,22,116
,Tariq Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,117
,Zubair Butt,Active,Yes,Islamabad Capital Territory,Islamabad,22,118
,Asim Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,119
,Ahmed Baig,Active,Yes,Islamabad Capital Territory,Islamabad,22,120
,Sana Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,121
,Zeeshan Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,22,122
,Usman Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,123
,Ayesha Shah,Active,Yes,Islamabad Capital Territory,Islamabad,22,124
,Fatima Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,125
,Usman Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,126
,Kamran Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,127
,Waqas Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,128
,Hira Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,22,129
,Faisal Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,22,130
,Hamza Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,131
,Maryam Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,22,132
,Sidra Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,133
,Asim Memon,Active,Yes,Islamabad Capital Territory,Islamabad,22,134
,Zeeshan Jan,Active,Yes,Islamabad Capital Territory,Islamabad,22,135
,Sana Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,22,136
,Zeeshan Khan,Active,Yes,Islamabad Capital Territory,Islamabad,22,137
,Muhammad Rind,Active,Yes,Islamabad Capital Territory,Islamabad,22,138
,Rabia Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,139
,Fatima Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,22,140
,Asim Memon,Active,Yes,Islamabad Capital Territory,Islamabad,22,141
,Babar Raza,Active,Yes,Islamabad Capital Territory,Islamabad,22,142
,Hira Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,143
,Sana Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,144
,Waqas Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,22,145
,Kamran Memon,Active,Yes,Islamabad Capital Territory,Islamabad,22,146
,Saad Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,147
,Arsalan Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,22,148
,Rashid Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,149
,Yasir Memon,Active,Yes,Islamabad Capital Territory,Islamabad,22,150
,Imran Shah,Active,Yes,Islamabad Capital Territory,Islamabad,22,151
,Muhammad Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,22,152
,Maryam Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,153
,Hamza Malik,Active,Yes,Islamabad Capital Territory,Islamabad,22,154
,Junaid Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,155
,Kamran Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,22,156
,Farhan Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,22,157
,Maryam Raza,Active,Yes,Islamabad Capital Territory,Islamabad,22,158
,Junaid Khan,Active,Yes,Islamabad Capital Territory,Islamabad,22,159
,Zainab Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,22,160
,Kashif Malik,Active,Yes,Islamabad Capital Territory,Islamabad,22,161
,Bilal Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,162
,Ahmed Malik,Active,Yes,Islamabad Capital Territory,Islamabad,22,163
,Junaid Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,164
,Kamran Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,22,165
,Imran Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,166
,Hira Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,167
,Hira Jan,Active,Yes,Islamabad Capital Territory,Islamabad,22,168
,Ahmed Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,169
,Zeeshan Baig,Active,Yes,Islamabad Capital Territory,Islamabad,22,170
,Farhan Malik,Active,Yes,Islamabad Capital Territory,Islamabad,22,171
,Imran Raza,Active,Yes,Islamabad Capital Territory,Islamabad,22,172
,Samina Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,173
,Waqas Gul,Active,Yes,Islamabad Capital Territory,Islamabad,22,174
,Yasir Gul,Active,Yes,Islamabad Capital Territory,Islamabad,22,175
,Ayesha Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,22,176
,Ahmed Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,177
,Arsalan Malik,Active,Yes,Islamabad Capital Territory,Islamabad,22,178
,Faisal Baig,Active,Yes,Islamabad Capital Territory,Islamabad,22,179
,Rabia Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,180
,Shahid Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,181
,Kashif Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,22,182
,Hamza Shah,Active,Yes,Islamabad Capital Territory,Islamabad,22,183
,Arsalan Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,22,184
,Zainab Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,185
,Sana Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,22,186
,Saad Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,187
,Zubair Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,22,188
,Saad Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,22,189
,Shahid Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,22,190
,Fatima Rind,Active,Yes,Islamabad Capital Territory,Islamabad,22,191
,Ahmed Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,22,192
,Adnan Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,193
,Adnan Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,22,194
,Maryam Raza,Active,Yes,Islamabad Capital Territory,Islamabad,22,195
,Kamran Baig,Active,Yes,Islamabad Capital Territory,Islamabad,22,196
,Waqas Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,22,197
,Maryam Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,22,198
,Shahid Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,22,199
,Kamran Shah,Active,Yes,Islamabad Capital Territory,Islamabad,22,200
,Adnan Raza,Active,Yes,Islamabad Capital Territory,Islamabad,23,201
,Asim Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,23,202
,Asim Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,203
,Faisal Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,204
,Yasir Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,205
,Hamza Gul,Active,Yes,Islamabad Capital Territory,Islamabad,23,206
,Hira Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,23,207
,Hamza Raza,Active,Yes,Islamabad Capital Territory,Islamabad,23,208
,Junaid Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,23,209
,Maryam Memon,Active,Yes,Islamabad Capital Territory,Islamabad,23,210
,Ahmed Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,211
,Farhan Rind,Active,Yes,Islamabad Capital Territory,Islamabad,23,212
,Kashif Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,213
,Saad Raza,Active,Yes,Islamabad Capital Territory,Islamabad,23,214
,Saad Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,215
,Usman Shah,Active,Yes,Islamabad Capital Territory,Islamabad,23,216
,Usman Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,217
,Zubair Memon,Active,Yes,Islamabad Capital Territory,Islamabad,23,218
,Zeeshan Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,219
,Samina Butt,Active,Yes,Islamabad Capital Territory,Islamabad,23,220
,Zubair Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,221
,Saad Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,23,222
,Zainab Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,223
,Ahmed Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,23,224
,Kamran Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,23,225
,Maryam Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,226
,Zubair Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,23,227
,Rashid Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,228
,Faisal Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,23,229
,Arsalan Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,230
,Junaid Butt,Active,Yes,Islamabad Capital Territory,Islamabad,23,231
,Tariq Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,23,232
,Usman Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,23,233
,Yasir Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,23,234
,Iqra Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,23,235
,Saad Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,23,236
,Arsalan Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,23,237
,Junaid Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,238
,Asim Jan,Active,Yes,Islamabad Capital Territory,Islamabad,23,239
,Tariq Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,240
,Usman Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,23,241
,Ali Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,242
,Iqra Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,23,243
,Naveed Butt,Active,Yes,Islamabad Capital Territory,Islamabad,23,244
,Ahmed Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,245
,Usman Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,246
,Fatima Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,247
,Yasir Gul,Active,Yes,Islamabad Capital Territory,Islamabad,23,248
,Faisal Shah,Active,Yes,Islamabad Capital Territory,Islamabad,23,249
,Zeeshan Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,250
,Bilal Rind,Active,Yes,Islamabad Capital Territory,Islamabad,23,251
,Sidra Malik,Active,Yes,Islamabad Capital Territory,Islamabad,23,252
,Yasir Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,253
,Hamza Gul,Active,Yes,Islamabad Capital Territory,Islamabad,23,254
,Kamran Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,23,255
,Ali Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,23,256
,Hira Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,23,257
,Tariq Malik,Active,Yes,Islamabad Capital Territory,Islamabad,23,258
,Fatima Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,23,259
,Samina Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,23,260
,Saad Khan,Active,Yes,Islamabad Capital Territory,Islamabad,23,261
,Shahid Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,262
,Yasir Memon,Active,Yes,Islamabad Capital Territory,Islamabad,23,263
,Ayesha Khan,Active,Yes,Islamabad Capital Territory,Islamabad,23,264
,Zeeshan Raza,Active,Yes,Islamabad Capital Territory,Islamabad,23,265
,Iqra Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,23,266
,Asim Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,23,267
,Adnan Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,23,268
,Usman Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,23,269
,Rashid Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,23,270
,Yasir Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,271
,Adnan Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,23,272
,Sana Shah,Active,Yes,Islamabad Capital Territory,Islamabad,23,273
,Iqra Shah,Active,Yes,Islamabad Capital Territory,Islamabad,23,274
,Zainab Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,275
,Waqas Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,23,276
,Imran Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,23,277
,Adnan Memon,Active,Yes,Islamabad Capital Territory,Islamabad,23,278
,Rashid Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,279
,Farhan Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,280
,Zeeshan Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,23,281
,Shahid Gul,Active,Yes,Islamabad Capital Territory,Islamabad,23,282
,Iqra Memon,Active,Yes,Islamabad Capital Territory,Islamabad,23,283
,Waqas Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,284
,Ayesha Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,23,285
,Ayesha Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,23,286
,Iqra Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,23,287
,Faisal Shah,Active,Yes,Islamabad Capital Territory,Islamabad,23,288
,Zubair Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,289
,Zeeshan Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,23,290
,Sana Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,23,291
,Hamza Malik,Active,Yes,Islamabad Capital Territory,Islamabad,23,292
,Kamran Rind,Active,Yes,Islamabad Capital Territory,Islamabad,23,293
,Ahmed Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,23,294
,Ali Butt,Active,Yes,Islamabad Capital Territory,Islamabad,23,295
,Sidra Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,23,296
,Zeeshan Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,297
,Samina Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,23,298
,Bilal Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,23,299
,Junaid Raza,Active,Yes,Islamabad Capital Territory,Islamabad,23,300
,Yasir Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,24,301
,Maryam Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,24,302
,Tariq Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,303
,Kashif Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,304
,Samina Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,305
,Sidra Raza,Active,Yes,Islamabad Capital Territory,Islamabad,24,306
,Kamran Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,24,307
,Farhan Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,24,308
,Farhan Memon,Active,Yes,Islamabad Capital Territory,Islamabad,24,309
,Kamran Jan,Active,Yes,Islamabad Capital Territory,Islamabad,24,310
,Imran Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,24,311
,Shahid Gul,Active,Yes,Islamabad Capital Territory,Islamabad,24,312
,Farhan Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,313
,Adnan Memon,Active,Yes,Islamabad Capital Territory,Islamabad,24,314
,Rabia Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,24,315
,Naveed Jan,Active,Yes,Islamabad Capital Territory,Islamabad,24,316
,Zainab Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,24,317
,Bilal Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,24,318
,Samina Shah,Active,Yes,Islamabad Capital Territory,Islamabad,24,319
,Hamza Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,24,320
,Zeeshan Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,24,321
,Ayesha Shah,Active,Yes,Islamabad Capital Territory,Islamabad,24,322
,Iqra Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,323
,Imran Jan,Active,Yes,Islamabad Capital Territory,Islamabad,24,324
,Hira Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,325
,Hamza Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,326
,Kamran Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,327
,Ali Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,328
,Zainab Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,24,329
,Zainab Baig,Active,Yes,Islamabad Capital Territory,Islamabad,24,330
,Saad Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,331
,Naveed Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,24,332
,Yasir Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,333
,Adnan Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,24,334
,Muhammad Jan,Active,Yes,Islamabad Capital Territory,Islamabad,24,335
,Hamza Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,24,336
,Tariq Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,24,337
,Ali Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,338
,Ahmed Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,24,339
,Arsalan Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,24,340
,Arsalan Gul,Active,Yes,Islamabad Capital Territory,Islamabad,24,341
,Waqas Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,24,342
,Yasir Rind,Active,Yes,Islamabad Capital Territory,Islamabad,24,343
,Zainab Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,344
,Arsalan Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,345
,Farhan Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,24,346
,Zainab Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,24,347
,Asim Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,348
,Hamza Raza,Active,Yes,Islamabad Capital Territory,Islamabad,24,349
,Sana Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,24,350
,Adnan Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,351
,Babar Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,352
,Faisal Khan,Active,Yes,Islamabad Capital Territory,Islamabad,24,353
,Iqra Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,354
,Bilal Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,355
,Hamza Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,24,356
,Sana Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,357
,Adnan Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,358
,Tariq Khan,Active,Yes,Islamabad Capital Territory,Islamabad,24,359
,Maryam Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,360
,Maryam Malik,Active,Yes,Islamabad Capital Territory,Islamabad,24,361
,Saad Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,24,362
,Yasir Malik,Active,Yes,Islamabad Capital Territory,Islamabad,24,363
,Maryam Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,364
,Rashid Baig,Active,Yes,Islamabad Capital Territory,Islamabad,24,365
,Zeeshan Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,24,366
,Zainab Rind,Active,Yes,Islamabad Capital Territory,Islamabad,24,367
,Kashif Malik,Active,Yes,Islamabad Capital Territory,Islamabad,24,368
,Ayesha Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,24,369
,Samina Shah,Active,Yes,Islamabad Capital Territory,Islamabad,24,370
,Farhan Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,371
,Saad Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,24,372
,Muhammad Gul,Active,Yes,Islamabad Capital Territory,Islamabad,24,373
,Ahmed Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,374
,Fatima Khan,Active,Yes,Islamabad Capital Territory,Islamabad,24,375
,Faisal Memon,Active,Yes,Islamabad Capital Territory,Islamabad,24,376
,Bilal Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,24,377
,Muhammad Jan,Active,Yes,Islamabad Capital Territory,Islamabad,24,378
,Shahid Shah,Active,Yes,Islamabad Capital Territory,Islamabad,24,379
,Waqas Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,380
,Muhammad Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,381
,Arsalan Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,24,382
,Hamza Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,24,383
,Zainab Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,384
,Ali Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,385
,Hira Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,386
,Sana Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,387
,Ayesha Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,388
,Kashif Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,24,389
,Ayesha Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,24,390
,Tariq Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,24,391
,Faisal Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,24,392
,Rabia Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,393
,Imran Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,394
,Babar Malik,Active,Yes,Islamabad Capital Territory,Islamabad,24,395
,Sidra Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,24,396
,Maryam Butt,Active,Yes,Islamabad Capital Territory,Islamabad,24,397
,Imran Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,24,398
,Saad Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,24,399
,Sidra Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,24,400
,Rashid Baig,Active,Yes,Islamabad Capital Territory,Islamabad,25,401
,Rashid Rind,Active,Yes,Islamabad Capital Territory,Islamabad,25,402
,Zainab Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,403
,Maryam Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,404
,Arsalan Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,405
,Saad Raza,Active,Yes,Islamabad Capital Territory,Islamabad,25,406
,Bilal Khan,Active,Yes,Islamabad Capital Territory,Islamabad,25,407
,Rashid Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,25,408
